,id,host_id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude_x,longitude_x,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,instant_bookable,calculated_host_listings_count,historic site,museum,metro,music venue,perfomring arts venue,college and university,food,nightlife spot,outdoors and recreation,government building,clothing store,popular,days_being_host,days_since_first_review,days_since_last_review,name_word_count,name_neutral_sentiment,name_negative_sentiment,name_positive_sentiment,name_compound_sentiment,description_word_count,description_neutral_sentiment,description_negative_sentiment,description_positive_sentiment,description_compound_sentiment,neighborhood_overview_word_count,neighborhood_overview_neutral_sentiment,neighborhood_overview_negative_sentiment,neighborhood_overview_positive_sentiment,neighborhood_overview_compound_sentiment,host_about_word_count,host_about_neutral_sentiment,host_about_negative_sentiment,host_about_positive_sentiment,host_about_compound_sentiment,wifi,smoke alarm,essentials,heating,air conditioning,hangers,iron,kitchen,long term stays allowed,hair dryer,carbon monoxide alarm,hot water,shampoo,dedicated workspace,dishes and silverware,microwave,washer,dryer,fire extinguisher,refrigerator,coffee maker,cooking basics,private entrance,bed linens,stove,oven,free street parking,dishwasher,first aid kit,extra pillows and blankets,tv,patio or balcony
1495,25234455,18168898,within an hour,1.0,1.0,1,1,1,"Brookland, Brentwood, Langdon",38.92165,-76.98492,Entire home/apt,2,1.0,1.0,1.0,"['First aid kit', 'Dedicated workspace', 'Patio or balcony', 'Luggage dropoff allowed', 'Extra pillows and blankets', 'Smoke alarm', 'Shampoo', 'Refrigerator', 'Smart lock', 'Security cameras on property', 'Iron', 'Private entrance', 'Heating', 'Fire extinguisher', 'Air conditioning', 'Conditioner', 'Hot water', 'Hangers', 'BBQ grill', 'Body soap', 'Bed linens', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishes and silverware', 'Free street parking', 'Portable fans', 'Microwave', 'Wifi', 'Washer', 'Backyard', 'Free parking on premises', 'Dryer']",69.0,2,21,2.0,1125.0,0,0,26,26,1,1,0,0,0,2,6,6,44,22,29,10,8,1,2553,1019,16,4,1.0,0.0,0.0,0.0,184,0.808,0.049,0.143,0.9552,78,0.941,0.0,0.059,0.5005,148,0.67,0.015,0.315,0.9922,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1
1496,25239060,105502689,within an hour,0.91,0.99,0,1,1,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89787,-77.01956,Entire home/apt,6,2.0,2.0,2.0,"['Cooking basics', 'Elevator', 'First aid kit', 'Dedicated workspace', 'Long term stays allowed', 'Luggage dropoff allowed', 'Pack \\u2019n Play/travel crib', 'Smoke alarm', 'Shampoo', 'Refrigerator', 'Iron', 'Heating', 'Fire extinguisher', 'Air conditioning', 'Hot water', 'Stove', 'Hangers', 'Gym', 'TV', 'Oven', 'Paid parking on premises', 'Kitchen', 'Carbon monoxide alarm', 'High chair', 'Host greets you', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishwasher', 'Dishes and silverware', 'Microwave', 'Wifi', 'Washer', 'Dryer']",299.0,2,1125,2.0,1125.0,8,19,39,250,1,4,42,48,8,16,37,42,50,50,48,50,49,1,1686,639,1,8,0.617,0.0,0.383,0.4767,175,0.888,0.0,0.112,0.9624,12,0.765,0.0,0.235,0.4703,0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0
1497,25280093,16259214,within an hour,1.0,0.97,1,1,0,"Union Station, Stanton Park, Kingman Park",38.89923,-76.99868,Entire home/apt,4,1.0,1.0,2.0,"['Cooking basics', 'First aid kit', 'Toaster', 'Dedicated workspace', 'Single level home', 'Keypad', 'Luggage dropoff allowed', 'Extra pillows and blankets', 'Pack \\u2019n Play/travel crib', 'Smoke alarm', 'Hot water kettle', 'Dining table', 'Shampoo', 'Refrigerator', 'Bathtub', 'Iron', 'Private entrance', 'Shower gel', 'Private patio or balcony', 'Heating', 'Fire extinguisher', 'Freezer', 'Air conditioning', 'Conditioner', 'Mini fridge', 'Paid street parking off premises', 'Cleaning products', 'Hot water', 'Crib', 'Stove', 'HDTV with Netflix', 'Amazon Prime Video', 'Hangers', 'Room-darkening shades', 'Body soap', 'Free street parking', 'Baking sheet', 'Bed linens', 'Oven', 'Paid parking on premises', 'Kitchen', 'Carbon monoxide alarm', 'Outdoor furniture', 'Essentials', 'Ceiling fan', 'Hair dryer', 'Coffee maker', 'Dishwasher', 'Portable fans', 'Wine glasses', 'Wifi', 'Microwave', 'Washer', 'Dishes and silverware', 'Clothing storage: closet', 'Dryer']",119.0,1,8,1.0,1125.0,7,37,66,152,0,2,4,5,3,4,20,47,50,48,46,50,34,1,2597,1064,11,9,0.654,0.0,0.346,0.5719,169,0.858,0.0,0.142,0.9732,123,0.894,0.0,0.106,0.9022,32,0.625,0.0,0.375,0.9246,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1498,25348151,98694394,within an hour,1.0,1.0,1,1,1,"Brightwood Park, Crestwood, Petworth",38.94368,-77.02472,Entire home/apt,3,1.0,1.0,1.0,"['Cooking basics', 'Dedicated workspace', 'Keypad', 'Long term stays allowed', 'Patio or balcony', 'Smoke alarm', 'Cable TV', 'Shampoo', 'Refrigerator', 'Iron', 'Private entrance', 'Heating', 'Fire extinguisher', 'Air conditioning', 'Hot water', 'Stove', 'Hangers', 'Oven', 'TV with standard cable', 'Kitchen', 'Carbon monoxide alarm', 'High chair', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishwasher', 'Dishes and silverware', 'Free street parking', 'Wifi', 'Washer', 'Backyard', 'Dryer']",112.0,5,180,5.0,1125.0,0,9,39,129,1,3,1,1,1,3,5,8,48,15,47,10,10,0,1738,1030,168,4,0.417,0.0,0.583,0.6369,130,0.921,0.0,0.079,0.8834,0,0.0,0.0,0.0,0.0,5,1.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1
1499,25378845,191611525,within an hour,1.0,1.0,1,1,1,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91641,-77.01001,Entire home/apt,4,1.0,1.0,2.0,"['First aid kit', 'Lockbox', 'Dedicated workspace', 'Long term stays allowed', 'Luggage dropoff allowed', 'Smoke alarm', 'Cable TV', 'Shampoo', 'Refrigerator', 'Iron', 'Heating', 'Fire extinguisher', 'Air conditioning', 'Hot water', 'Hangers', 'TV with standard cable', 'Kitchen', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishes and silverware', 'Free street parking', 'Microwave', 'Wifi', 'Washer', 'Dryer']",86.0,4,1125,11.4,1125.0,7,7,14,14,1,1,2,2,0,7,12,50,50,45,44,31,13,1,1143,828,21,7,1.0,0.0,0.0,0.0,151,0.926,0.039,0.036,-0.1082,18,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0
1500,25380396,90117890,within an hour,1.0,1.0,1,1,0,"Shaw, Logan Circle",38.90947,-77.02626,Entire home/apt,8,2.5,3.0,5.0,"['Kitchen', 'Carbon monoxide alarm', 'Bedroom comforts', 'Iron', 'Free street parking', 'Dishwasher', 'Heating', 'Coffee maker', 'Hair dryer', 'Fire extinguisher', 'Wifi', 'Air conditioning', 'Bathroom essentials', 'TV', 'Smoke alarm', 'Self check-in']",369.0,3,1125,2.7,1125.0,11,25,36,109,1,5,31,28,5,24,38,46,50,50,44,47,48,1,1791,699,5,8,1.0,0.0,0.0,0.0,81,0.931,0.0,0.069,0.6697,41,0.887,0.046,0.067,0.2263,107,0.645,0.0,0.355,0.9924,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
1501,25418737,12571117,within an hour,1.0,0.91,0,1,1,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.90085,-76.92819,Entire home/apt,2,1.0,1.0,1.0,"['Cooking basics', 'First aid kit', 'Lockbox', 'Long term stays allowed', 'Smoke alarm', 'Refrigerator', 'Security cameras on property', 'Private entrance', 'Shower gel', 'Heating', 'Fire extinguisher', 'Air conditioning', 'Hot water', 'Stove', 'Hangers', 'TV', 'Bed linens', 'Oven', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Dishwasher', 'Hair dryer', 'Dishes and silverware', 'Free street parking', 'Microwave', 'Wifi', 'Iron']",46.0,1,1125,1.0,1125.0,10,10,10,10,1,1,1,0,1,0,0,1,13,2,12,1,0,0,2693,791,41,7,0.645,0.0,0.355,0.5106,126,0.81,0.016,0.173,0.959,43,0.914,0.0,0.086,0.4588,88,0.791,0.0,0.209,0.9618,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0
1502,25474562,105748910,within an hour,1.0,0.71,0,1,1,"Shaw, Logan Circle",38.90795,-77.0294,Entire home/apt,6,1.0,2.0,3.0,"['Cooking basics', 'First aid kit', 'Lockbox', 'Dedicated workspace', 'Keurig coffee machine', 'Long term stays allowed', 'Luggage dropoff allowed', 'Extra pillows and blankets', 'Smoke alarm', 'Hot water kettle', 'Dining table', 'Cable TV', 'Shampoo', 'Refrigerator', 'Bathtub', 'Iron', 'Private entrance', 'Paid parking off premises', 'Shower gel', 'Heating', 'Fire extinguisher', 'Freezer', 'Laundromat nearby', 'Air conditioning', 'Conditioner', 'HDTV with HBO Max', 'Netflix', 'Roku', 'Chromecast', 'premium cable', 'standard cable', 'Amazon Prime Video', 'Cleaning products', 'Hot water', 'Game console', 'Board games', 'Stove', 'Hangers', 'Room-darkening shades', 'Rice maker', 'Body soap', 'Free street parking', 'Baking sheet', 'Bed linens', 'Oven', 'Pour-over coffee', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishwasher', 'Dishes and silverware', 'Microwave', 'Ethernet connection', 'Wifi', 'Wine glasses', 'Washer', 'Dryer']",225.0,2,1125,2.0,1125.0,30,60,90,205,0,2,31,28,5,24,38,46,50,50,44,47,48,0,1684,960,40,9,1.0,0.0,0.0,0.0,178,0.835,0.009,0.156,0.9813,175,0.882,0.021,0.097,0.9382,101,0.842,0.0,0.158,0.946,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1503,25474638,146624030,within a few hours,0.95,0.86,0,1,1,"Capitol Hill, Lincoln Park",38.87861,-76.98941,Shared room,1,1.0,1.0,1.0,"['Breakfast', 'First aid kit', 'Shampoo', 'Smart lock', 'Kitchen', 'Carbon monoxide alarm', 'Long term stays allowed', 'Essentials', 'Washer', 'Hair dryer', 'Heating', 'Air conditioning', 'Fire extinguisher', 'Wifi', 'Iron', 'Smoke alarm', 'Dryer']",29.0,1,1125,1.0,1125.0,30,60,90,365,1,39,8,6,2,0,9,13,50,49,46,49,23,0,1423,1083,30,9,1.0,0.0,0.0,0.0,151,0.841,0.009,0.15,0.9647,56,0.855,0.072,0.073,0.2732,0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1504,25487660,153142984,within an hour,1.0,0.99,0,1,1,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93152,-77.02079,Entire home/apt,10,3.5,3.0,3.0,"['Cooking basics', 'First aid kit', 'Dedicated workspace', 'Keypad', 'Long term stays allowed', 'Extra pillows and blankets', 'Smoke alarm', 'Shampoo', 'Refrigerator', 'Security cameras on property', 'Iron', 'Private entrance', 'Heating', 'Fire extinguisher', 'Air conditioning', 'Hot water', 'Stove', 'Hangers', 'TV', 'Bed linens', 'Oven', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishwasher', 'Dishes and silverware', 'Microwave', 'Free street parking', 'Wifi', 'Washer', 'Free parking on premises', 'Dryer']",319.0,3,1125,3.0,1125.0,22,48,78,161,1,4,7,2,3,22,23,50,50,50,46,39,29,0,1377,710,14,7,1.0,0.0,0.0,0.0,155,0.842,0.019,0.139,0.9638,43,0.865,0.0,0.135,0.7506,0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
1505,25502416,190842767,within an hour,1.0,1.0,0,1,0,"Union Station, Stanton Park, Kingman Park",38.89877,-76.99587,Entire home/apt,4,1.0,1.0,2.0,"['Cooking basics', 'First aid kit', 'Toaster', 'Keurig coffee machine', 'Free dryer \\u2013 In unit', 'Keypad', 'Long term stays allowed', 'Shared patio or balcony', 'Luggage dropoff allowed', 'Extra pillows and blankets', 'Pack \\u2019n Play/travel crib', 'Smoke alarm', 'Dining table', 'Shampoo', 'Refrigerator', 'Bathtub', 'Central air conditioning', 'Private entrance', 'Clothing storage: closet and dresser', 'Fire extinguisher', 'Freezer', 'Conditioner', 'TV with Netflix', 'Roku', 'Cleaning products', 'Hot water', 'Stove', 'Hangers', 'Body soap', 'Dedicated workspace: desk', 'Baking sheet', 'Bed linens', 'Oven', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishwasher', 'Dishes and silverware', 'Central heating', 'Wine glasses', 'Wifi', 'Microwave', 'Iron', 'Barbecue utensils', 'Free washer \\u2013 In unit', 'Free street parking']",93.0,2,28,2.0,1125.0,0,14,28,194,1,1,4,5,3,4,20,47,50,48,46,50,34,1,1147,1095,22,9,1.0,0.0,0.0,0.0,182,0.864,0.016,0.12,0.9516,118,0.798,0.0,0.202,0.975,73,0.673,0.0,0.327,0.9792,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1506,25505507,24688905,within an hour,1.0,1.0,0,1,1,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.92161,-77.05673,Private room,1,1.5,1.0,1.0,"['Cooking basics', 'Toaster', 'Frigidaire refrigerator', 'Long term stays allowed', 'Patio or balcony', 'Luggage dropoff allowed', 'wirlpool stainless steel oven', 'Extra pillows and blankets', 'Smoke alarm', 'Hot water kettle', 'Dining table', 'Shampoo', 'Bathtub', 'Iron', 'Private entrance', 'Shower gel', 'Heating', 'Fire extinguisher', 'Freezer', 'Dedicated workspace: office chair', 'monitor', 'desk', 'and table', 'Laundromat nearby', 'Indoor fireplace', 'Air conditioning', 'Conditioner', 'Cleaning products', 'Hot water', 'Outdoor dining area', 'Frigidaire stainless steel gas stove', 'Hangers', 'Lock on bedroom door', 'Pocket wifi', 'Body soap', 'Free street parking', 'Baking sheet', 'Bed linens', 'Safe', 'Private fenced garden or backyard', 'Kitchen', 'Carbon monoxide alarm', 'Host greets you', 'Outdoor furniture', 'Essentials', 'Ceiling fan', 'Hair dryer', 'Coffee maker', 'Dishwasher', 'Clothing storage: closet', 'dresser', 'and wardrobe', 'Ethernet connection', 'Portable fans', 'Wifi', 'Washer', 'Wine glasses', 'Microwave', 'Dishes and silverware', 'Free parking on premises', 'Dryer']",84.0,5,30,5.0,1125.0,27,57,87,353,1,2,7,0,2,3,4,10,50,19,46,23,7,0,2405,634,26,6,1.0,0.0,0.0,0.0,158,0.896,0.0,0.104,0.9493,54,0.644,0.0,0.356,0.9762,66,0.776,0.0,0.224,0.9348,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1
1507,25505828,192477761,within a few hours,1.0,0.86,1,1,0,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90545,-76.98558,Entire home/apt,2,1.0,1.0,2.0,"['Dedicated workspace', 'Keypad', 'Extra pillows and blankets', 'Smoke alarm', 'Cable TV', 'Refrigerator', 'Iron', 'Private entrance', 'Heating', 'Air conditioning', 'Hot water', 'Stove', 'Bed linens', 'Oven', 'TV with standard cable', 'Kitchen', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishes and silverware', 'Free street parking', 'Microwave', 'Wifi', 'Cooking basics']",76.0,1,5,1.0,5.0,27,57,86,86,0,1,1,2,0,3,16,48,50,49,44,14,19,0,1138,1107,7,3,1.0,0.0,0.0,0.0,77,0.957,0.0,0.043,0.5106,0,0.0,0.0,0.0,0.0,5,0.294,0.0,0.706,0.802,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0
1508,25510204,34544632,within an hour,1.0,0.97,0,1,0,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92293,-77.04657,Private room,2,1.0,1.0,1.0,"['First aid kit', 'Lockbox', 'Dedicated workspace', 'Long term stays allowed', 'Luggage dropoff allowed', 'Extra pillows and blankets', 'Shampoo', 'Cleaning before checkout', 'Security cameras on property', 'Iron', 'Heating', 'Fire extinguisher', 'Air conditioning', 'Hot water', 'Hangers', 'Lock on bedroom door', 'Bed linens', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishes and silverware', 'Free street parking', 'Microwave', 'Ethernet connection', 'Wifi', 'Washer', 'Dryer']",45.0,2,1125,2.0,1125.0,5,12,33,302,0,4,27,16,2,16,22,47,50,50,47,50,45,0,2235,636,4,4,0.441,0.0,0.559,0.5859,159,0.785,0.014,0.201,0.9836,56,0.977,0.0,0.023,0.0772,0,0.0,0.0,0.0,0.0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0
1509,25517107,36216383,unknown,0.96,0.86,0,1,1,"Howard University, Le Droit Park, Cardozo/Shaw",38.91934,-77.03224,Private room,2,1.0,1.0,1.0,"['First aid kit', 'Dedicated workspace', 'Long term stays allowed', 'Patio or balcony', 'Luggage dropoff allowed', 'Smoke alarm', 'Shampoo', 'Shower gel', 'Heating', 'Fire extinguisher', 'Air conditioning', 'Hot water', 'Hangers', 'Lock on bedroom door', 'Bed linens', 'Carbon monoxide alarm', 'Host greets you', 'Essentials', 'Ceiling fan', 'Hair dryer', 'Coffee maker', 'Dishes and silverware', 'Microwave', 'Wifi', 'Washer', 'Dryer']",55.0,1,1125,1.0,1125.0,0,0,0,0,1,1,18,10,2,23,37,49,50,50,46,36,46,0,2214,811,228,10,0.686,0.0,0.314,0.4939,136,0.898,0.014,0.088,0.8689,24,0.787,0.0,0.213,0.6908,26,1.0,0.0,0.0,0.0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1
1510,25519241,11389905,within an hour,1.0,0.69,0,1,1,"Brightwood Park, Crestwood, Petworth",38.93792,-77.02144,Entire home/apt,4,1.0,1.0,2.0,"['Cooking basics', 'Babysitter recommendations', 'Single level home', 'Dedicated workspace', 'Lockbox', 'Long term stays allowed', 'Luggage dropoff allowed', 'Pack \\u2019n Play/travel crib', 'Smoke alarm', 'Outlet covers', 'Shampoo', 'Refrigerator', 'Cleaning before checkout', 'Iron', 'Children\\u2019s books and toys', 'Private entrance', 'Heating', 'Air conditioning', 'Hot water', 'Game console', 'Stove', 'Hangers', 'Room-darkening shades', 'TV', 'Oven', 'Children\\u2019s dinnerware', 'Kitchen', 'Carbon monoxide alarm', 'High chair', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishwasher', 'Dishes and silverware', 'Microwave', 'Free street parking', 'Wifi', 'Washer', 'Free parking on premises', 'Dryer']",95.0,2,1125,2.0,1125.0,0,0,1,1,0,1,1,1,1,3,5,8,48,15,47,10,10,0,2732,1131,11,5,1.0,0.0,0.0,0.0,151,0.666,0.008,0.327,0.9955,162,0.812,0.0,0.188,0.9875,8,0.642,0.0,0.358,0.5994,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0
1511,25534627,29564410,within an hour,1.0,0.99,1,1,1,"Friendship Heights, American University Park, Tenleytown",38.94984,-77.07465,Entire home/apt,2,1.0,1.0,1.0,"['First aid kit', 'Keypad', 'Patio or balcony', 'Luggage dropoff allowed', 'Extra pillows and blankets', 'Smoke alarm', 'Shampoo', 'Refrigerator', 'Private entrance', 'Heating', 'Fire extinguisher', 'Air conditioning', 'Hot water', 'Hangers', 'TV', 'Bed linens', 'Carbon monoxide alarm', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishes and silverware', 'Microwave', 'Wifi']",64.0,1,20,1.0,1125.0,5,17,40,130,1,1,3,0,2,2,12,49,49,12,45,9,24,1,2307,609,3,10,1.0,0.0,0.0,0.0,183,0.901,0.049,0.05,0.2732,89,0.914,0.021,0.064,0.5859,18,0.773,0.0,0.227,0.5719,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1
1512,25571727,192876941,within an hour,1.0,0.92,1,1,1,"Cathedral Heights, McLean Gardens, Glover Park",38.92368,-77.07509,Entire home/apt,4,1.0,1.0,2.0,"['Cooking basics', 'First aid kit', 'Long term stays allowed', 'Shampoo', 'Refrigerator', 'Iron', 'Private entrance', 'Heating', 'Fire extinguisher', 'Air conditioning', 'Hot water', 'Stove', 'Hangers', 'TV', 'Bed linens', 'Oven', 'Kitchen', 'Essentials', 'Dishwasher', 'Hair dryer', 'Coffee maker', 'Dishes and silverware', 'Microwave', 'Free street parking', 'Wifi', 'Washer', 'Backyard', 'Free parking on premises', 'Dryer']",107.0,1,365,2.0,1125.0,7,21,51,129,0,1,5,0,0,1,4,17,48,27,44,24,2,1,1136,545,6,8,0.635,0.0,0.365,0.3182,160,0.719,0.012,0.269,0.9931,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
1513,25605861,86401186,within an hour,1.0,0.98,1,1,1,"Union Station, Stanton Park, Kingman Park",38.90386,-77.00044,Private room,1,1.5,1.0,1.0,"['Cooking basics', 'First aid kit', 'Dedicated workspace', 'Keurig coffee machine', 'Keypad', 'Patio or balcony', 'Extra pillows and blankets', 'Smoke alarm', 'Cable TV', 'Shampoo', 'Refrigerator', 'Security cameras on property', 'Iron', 'Shower gel', 'Heating', 'Fire extinguisher', 'Air conditioning', 'Conditioner', 'Breakfast', 'Hot water', 'Stove', 'Hangers', 'Lock on bedroom door', 'Body soap', 'Bed linens', 'Oven', 'TV with standard cable', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishwasher', 'Dishes and silverware', 'Microwave', 'Free street parking', 'Wifi', 'Washer', 'Backyard', 'Dryer']",61.0,2,10,2.0,10.0,10,17,39,305,0,4,4,5,3,4,20,47,50,48,46,50,34,1,1810,613,5,5,0.519,0.0,0.481,0.5719,169,0.912,0.0,0.088,0.926,34,1.0,0.0,0.0,0.0,40,0.593,0.0,0.407,0.9616,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
1514,25628990,45509940,unknown,0.96,0.5,0,1,1,"Takoma, Brightwood, Manor Park",38.9697,-77.02035,Entire home/apt,8,2.5,4.0,9.0,"['Cooking basics', 'Baby safety gates', 'Babysitter recommendations', 'Dedicated workspace', 'Keypad', 'Long term stays allowed', 'Patio or balcony', 'Extra pillows and blankets', 'Pack \\u2019n Play/travel crib', 'Smoke alarm', 'Shampoo', 'Refrigerator', 'Bathtub', 'Iron', 'Children\\u2019s books and toys', 'Private entrance', 'Piano', 'Heating', 'Fire extinguisher', 'Indoor fireplace', 'Air conditioning', 'Conditioner', 'Hot water', 'Stove', 'Hangers', 'Rice maker', 'BBQ grill', 'Baking sheet', 'Bed linens', 'TV', 'Oven', 'various body soap', 'Kitchen', 'Carbon monoxide alarm', 'Essentials', 'Ceiling fan', 'Coffee maker', 'Dishwasher', 'Dishes and silverware', 'Portable fans', 'Barbecue utensils', 'Wifi', 'Free street parking', 'Washer', 'Backyard', 'Dryer']",200.0,7,1125,7.0,1125.0,0,0,0,16,0,3,6,1,1,4,10,8,50,13,39,5,2,0,2110,703,57,7,0.407,0.0,0.593,0.8074,187,0.869,0.011,0.119,0.9496,112,0.799,0.058,0.143,0.8993,35,0.602,0.0,0.398,0.9612,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
1515,25629848,5850,within an hour,1.0,0.93,1,1,1,"Georgetown, Burleith/Hillandale",38.91504,-77.07484,Entire home/apt,3,1.0,2.0,2.0,"['Cooking basics', 'First aid kit', 'Lockbox', 'Dedicated workspace', 'Long term stays allowed', 'Patio or balcony', 'Extra pillows and blankets', 'Smoke alarm', 'Shampoo', 'Refrigerator', 'Iron', 'Private entrance', 'Shower gel', 'Heating', 'Fire extinguisher', 'Air conditioning', 'Hot water', 'Stove', 'Hangers', 'Room-darkening shades', 'Bed linens', 'Oven', 'Kitchen', 'Carbon monoxide alarm', 'Outdoor furniture', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishes and silverware', 'Wifi', 'Washer', 'Backyard', 'Free parking on premises', 'Dryer']",170.0,3,1125,3.0,1125.0,0,0,0,0,0,2,9,6,0,5,11,50,50,50,48,48,50,0,4575,1120,91,9,1.0,0.0,0.0,0.0,190,0.799,0.0,0.201,0.9913,88,0.926,0.043,0.032,0.0,5,1.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1
1516,25657454,193207044,within an hour,1.0,1.0,0,1,1,"Dupont Circle, Connecticut Avenue/K Street",38.90755,-77.0358,Entire home/apt,2,1.0,1.0,1.0,"['Cooking basics', 'Elevator', 'First aid kit', 'Toaster', 'Dedicated workspace', 'Lockbox', 'Clothing storage', 'Keurig coffee machine', 'Long term stays allowed', 'Luggage dropoff allowed', 'Extra pillows and blankets', 'Smoke alarm', 'Hot water kettle', 'Dining table', 'Cable TV', 'Shampoo', 'Refrigerator', 'Bathtub', 'Iron', 'Private entrance', 'Paid parking off premises', 'Shower gel', 'Heating', 'Fire extinguisher', 'Freezer', 'Air conditioning', 'Conditioner', 'Breakfast', 'Cleaning products', 'Hot water', 'Stove', 'Hangers', 'Body soap', 'Free street parking', 'Bed linens', 'Bikes', 'Oven', 'Safe', 'TV with standard cable', 'Kitchen', 'Carbon monoxide alarm', 'High chair', 'Essentials', 'Coffee maker', 'Hair dryer', 'Dishwasher', 'Dishes and silverware', 'Portable fans', 'Ethernet connection', 'Wifi', 'Wine glasses', 'Washer', 'Microwave', 'Free parking on premises', 'Dryer']",139.0,1,1125,14.0,1125.0,0,15,45,319,0,1,36,28,2,15,46,44,50,50,45,48,47,0,1134,753,337,9,1.0,0.0,0.0,0.0,183,0.807,0.015,0.178,0.9797,90,0.985,0.0,0.015,0.0772,21,0.714,0.0,0.286,0.8225,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
